Datalog version 1.0,Metric,ID=75 mm,OD=80 mm,  64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Commands,Supply V,Supply I,Restart,M1 pos,M1 speed,M1 I,M1 status,M1 error,M2 pos,M2 speed,M2 I,M2 status,M2 error,M3 pos,M3 speed,M3 I,M3 status,M3 error,M4 pos,M4 speed,M4 I,M4 status,M4 error,Temp int,Temp ext,Noise,Head V,30 V,Stretch,Torque,M1 err,M2 err,M3 err,M4 err,Debug, ,
Datalog version 1.0,Metric,ID=75 mm,OD=80 mm,  47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Commands,Supply V,Supply I,Restart,M1 pos,M1 speed,M1 I,M1 status,M1 error,M2 pos,M2 speed,M2 I,M2 status,M2 error,M3 pos,M3 speed,M3 I,M3 status,M3 error,M4 pos,M4 speed,M4 I,M4 status,M4 error,Temp int,Temp ext,Noise,Head V,30 V,Stretch,Torque,M1 err,M2 err,M3 err,M4 err,Debug, ,
,09:30:30,,525, 216,,,,,0,,10432,6800,272,18,,,,,0,,,,,0,,,,70,498,30,,,,,,,Test cutter speed = 6800,,
,09:30:31,,526, 216,,,,,0,,10560,6800,272,18,,,,,0,,,,,0,,,23,69,471,30,,,,,,,,,
,09:30:32,,530, 216,,,,,0,,10624,7000,245,18,,,,,0,,,,,0,,,,70,487,30,,,,,,,,,
,09:30:32,,530, 215,,,,,0,,10688,7000,254,18,,,,,0,,,,,0,,,,70,487,30,,,,,,1,,, 
,09:30:33,,572, 213,,,,,0,,10752,7000,227,18,,,,,0,,,,,0,,,,70,530,30,,,,,,,,,
,09:30:33,,574, 207,,,,,0,,10880,7000,182,18,,,,,0,,,,,0,,27,,69,542,30,,,,,,,,,
,09:30:34,,, 206,,,,,0,,10944,6800,145,18,,,,,0,,,,,0,,,,69,546,30,,,,,,,Test cutter speed = 7000,, 
,09:30:34,,580, 202,,,,,0,,11008,6600,136,18,,,,,0,,,,,0,,,21,69,550,30,,,,,,,,,
,09:30:35,,580, 200,,,,,0,,11136,7000,136,18,,,,,0,,,,,0,,,,70,553,30,,,,,,,,,
,09:30:35,,593, 199,,,,,0,,11200,6600,127,18,,,,,0,,,,,0,,,,68,561,31,,,2,,,,Test cutter speed = 7000,, 
,09:30:36,,586, 198,,,,,0,,11264,6800,127,18,,,,,0,,,,,0,,,,69,546,30,,,,,,,,,
,09:30:36,,574, 195,,,,,0,,11328,6600,127,18,,,,,0,,,,,0,,27,,69,550,30,,,,,,,,,
,,Force M3 uplink ,573, 194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Test cutter speed = 6600,,
,09:30:37,,,,,,,,0,,11456,6600,127,18,,,,,0,,,,,0,,,,70,553,30,,,,,,,Gap to pipe test ID = 158,,
,09:30:37,,, 195,,,,,0,,11520,7000,127,18,,,,,0,,,,,0,,,22,70,546,30,,,,,,,Gap to pipe test ID = 158,,
,09:30:37,,571, 195,,,,,0,,11584,6600,136,18,,,,,0,,,,,0,,,,69,546,30,,,,,,,Gap to pipe test ID = 158,, 
,09:30:38,,582, 194,,,,,0,,11648,6600,127,18,,,,,0,,,,,0,,,,68,557,30,,,,14,,,Gap to pipe test ID = 158,, 
,09:30:39,,574, 195,,,,,0,,11776,6800,127,18,,,,,0,,,,,0,,,,69,546,30,,,,,,,Gap to pipe test ID = 158,, 
,09:30:39,,571, 194,,,,,0,,11840,6800,136,18,,,,,0,,,,,0,,25,,70,542,30,,,,,,,Gap to pipe test ID = 158,, 
,,M3 speed 8000,580, 194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gap to pipe test ID = 158,,
,09:30:40,,, 193,,,,,0,,11904,6600,127,18,,,,,0,,,,,0,,,,70,542,30,,,,,,,Gap to pipe test ID = 158,,
,09:30:40,,582, 195,,,,,0,,11968,6600,136,18,,,,,0,,,,,0,,,22,69,561,30,,,,,,,Gap to pipe test ID = 158,, 
,09:30:41,,573, 196,,,,,0,,12096,6600,136,18,,133.74,50,0,16,,,,,0,,,,68,550,30,,,,,,,Gap to pipe test ID = 158,, 
,09:30:42,,573, 197,,,,,0,,12160,6800,127,18,,133.74,50,15,16,,,,,0,,,,68,542,27,,,,,1,,Gap to pipe test ID = 158,, 
,09:30:42,,573, 199,,,,,0,,12224,6800,109,18,,133.74,50,54,16,,,,,0,,,,69,526,25,,,,,,,Gap to pipe test ID = 158,,
,09:30:43,,567, 203,,,,,0,,12352,6600,109,18,,133.74,50,108,16,,,,,0,,27,,69,522,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:43,,580, 206,,,,,0,,12416,6600,109,18,,133.74,50,171,16,,,,,0,,,,70,518,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:44,,582, 213,,,,,0,,12480,6600,109,18,,133.74,50,255,16,,,,,0,,,21,67,510,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:45,,580, 218,,,,,0,,12544,6600,109,18,,133.74,50,393,16,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:45,,580, 219,,,,,0,,12608,6400,109,18,,133.74,50,423,16,,,,,0,,,,70,522,23,,,,,,1,Gap to pipe test ID = 158,,
,09:30:46,,588, 221,,,,,0,,12736,6800,109,18,,133.74,50,423,16,,,,,0,,,,69,518,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:46,,573, 222,,,,,0,,12800,6800,109,18,,133.74,50,423,16,,,,,0,,28,,70,514,24,,,,,,,Gap to pipe test ID = 158,, 
Datalog version 1.0,Metric,ID=158 mm,OD=179 mm, 224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gap to pipe test ID = 158,, 
Date,Time,Commands,Supply V,Supply I,Restart,M1 pos,M1 speed,M1 I,M1 status,M1 error,M2 pos,M2 speed,M2 I,M2 status,M2 error,M3 pos,M3 speed,M3 I,M3 status,M3 error,M4 pos,M4 speed,M4 I,M4 status,M4 error,Temp int,Temp ext,Noise,Head V,30 V,Stretch,Torque,M1 err,M2 err,M3 err,M4 err,Debug, ,
2012/11/01,09:30:47,,, 223,,,,,0,,12864,6600,109,18,,133.74,350,405,16,,,,,0,,,,70,518,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:48,,580, 223,,,,,0,,12992,6600,100,18,,133.74,700,405,16,,,,,0,,,22,69,514,24,,,,,,,Gap to pipe test ID = 158,,
,09:30:48,,579, 224,,,,,0,,13056,6600,109,18,,133.74,1000,402,16,,,,,0,,,,69,514,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:49,,573, 223,,,,,0,,13120,6800,100,18,,133.96,1350,390,16,,,,,0,,,,70,518,24,,,2,,,,Gap to pipe test ID = 158,,
,09:30:49,,580, 224,,,,,0,,13184,6400,109,18,,133.96,1700,396,16,,,,,0,,,,69,518,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:50,,580, 224,,,,,0,,13248,6800,100,18,,133.96,2000,387,16,,,,,0,,28,,69,518,23,,,,,,,Gap to pipe test ID = 158,, 
,09:30:51,,586, 220,,,,,0,,13376,6800,100,18,,134.18,2000,294,16,,,,,0,,,,69,514,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:51,,575, 215,,,,,0,,13440,7000,100,18,,134.18,2000,246,16,,,,,0,,,21,70,518,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:52,,580, 213,,,,,0,,13504,6800,100,18,,134.18,2000,204,16,,,,,0,,,,69,518,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:52,,580, 210,,,,,0,,13632,6600,100,18,,134.39,2000,171,16,,,,,0,,,,69,530,24,,,,14,,,Gap to pipe test ID = 158,, 
,09:30:53,,575, 206,,,,,0,,13696,6600,100,18,,134.39,2000,138,16,,,,,0,,,,70,518,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:53,,582, 204,,,,,0,,13760,6600,109,18,,134.39,2000,111,16,,,,,0,,26,,70,522,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:54,,574, 201,,,,,0,,13824,6600,100,18,,134.61,2000,78,16,,,,,0,,,,70,510,24,,,,,,,Gap to pipe test ID = 158,,
,09:30:55,,575, 202,,,,,0,,13952,6800,118,18,,134.61,1950,66,16,,,,,0,,,23,68,526,25,,,,,,,Gap to pipe test ID = 158,,
,09:30:55,,582, 202,,,,,0,,14016,6600,109,18,,134.83,1650,72,16,,,,,0,,,,70,526,25,,,,,,,Gap to pipe test ID = 158,,
,09:30:56,,580, 203,,,,,0,,14080,6400,100,18,,134.83,2350,90,16,,,,,0,,,,69,530,24,,,,,1,,Gap to pipe test ID = 158,, 
,09:30:56,,580, 205,,,,,0,,14144,6800,109,18,,134.83,3350,120,16,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:57,,568, 209,,,,,0,,14272,6400,100,18,,135.05,4600,123,16,,,,,0,,26,,70,522,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:58,,582, 210,,,,,0,,14336,6800,100,18,,135.27,5350,120,16,,,,,0,,,,69,522,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:58,,574, 212,,,,,0,,14400,6800,91,18,,135.48,6200,111,16,,,,,0,,,21,69,518,24,,,,,,,Gap to pipe test ID = 158,,
,09:30:59,,593, 210,,,,,0,,14464,6600,100,18,,135.70,6600,111,18,,,,,0,,,,70,526,24,,,,,,,Gap to pipe test ID = 158,, 
,09:30:59,,573, 209,,,,,0,,14592,6600,100,18,,136.14,7000,93,18,,,,,0,,,,69,518,24,,,,,,1,Gap to pipe test ID = 158,, 
,09:31:00,,574, 207,,,,,0,,14656,6600,91,18,,136.35,6650,99,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:00,,575, 207,,,,,0,,14720,6600,91,18,,136.57,6650,96,18,,,,,0,,27,,69,526,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:01,,593, 206,,,,,0,,14784,6800,91,18,,136.79,7000,93,18,,,,,0,,,,70,526,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:02,,580, 207,,,,,0,,14912,6600,91,18,,137.22,6850,93,18,,,,,0,,,18,70,526,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:02,,582, 206,,,,,0,,14976,6600,91,18,,137.44,6850,99,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:03,,580, 208,,,,,0,,15040,6600,91,18,,137.66,7000,96,18,,,,,0,,,,70,522,24,,,2,,,,Gap to pipe test ID = 158,,
,09:31:03,,573, 208,,,,,0,,15104,6600,91,18,,137.88,6700,93,18,,,,,0,,,,69,522,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:04,,573, 207,,,,,0,,15232,6800,109,18,,138.31,6650,93,18,,,,,0,,27,,69,522,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:05,,571, 207,,,,,0,,15296,6600,109,18,,138.53,6850,93,18,,,,,0,,,,69,522,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:05,,582, 207,,,,,0,,15360,6600,100,18,,138.75,6650,96,18,,,,,0,,,21,69,518,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:06,,575, 207,,,,,0,,15424,6800,91,18,,138.97,7050,90,18,,,,,0,,,,70,514,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:06,,575, 208,,,,,0,,15552,6600,109,18,,139.40,6700,93,18,,,,,0,,,,70,518,24,,,,14,,,Gap to pipe test ID = 158,,
,09:31:07,,573, 206,,,,,0,,15616,6600,109,18,,139.62,6700,93,18,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:07,,575, 206,,,,,0,,15680,6800,100,18,,139.84,6950,93,18,,,,,0,,25,,70,526,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:08,,580, 206,,,,,0,,15744,6600,100,18,,140.05,7000,96,18,,,,,0,,,,70,526,25,,,,,,,Gap to pipe test ID = 158,,
,09:31:09,,572, 205,,,,,0,,15872,6800,100,18,,140.49,6850,96,18,,,,,0,,,22,69,522,23,,,,,,,Gap to pipe test ID = 158,,
,09:31:09,,580, 206,,,,,0,,15936,6800,91,18,,140.71,6400,87,18,,,,,0,,,,70,530,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:10,,580, 206,,,,,0,,16000,6600,109,18,,140.93,6750,93,18,,,,,0,,,,69,526,24,,,,,1,,Gap to pipe test ID = 158,, 
,09:31:10,,573, 206,,,,,0,,16064,6600,109,18,,141.36,6750,93,18,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:11,,582, 206,,,,,0,,16192,6800,100,18,,141.58,6600,90,18,,,,,0,,24,,69,526,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:11,,584, 205,,,,,0,,16256,6600,100,18,,141.80,6900,93,18,,,,,0,,,,69,518,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:12,,571, 204,,,,,0,,16320,6600,109,18,,142.01,6750,96,18,,,,,0,,,22,70,526,25,,,,,,,Gap to pipe test ID = 158,,
,09:31:13,,586, 204,,,,,0,,0,6600,100,18,,142.45,6600,90,18,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:13,,580, 202,,,,,0,,128,6600,91,18,,142.67,7000,93,18,,,,,0,,,,70,514,24,,,,,,1,Gap to pipe test ID = 158,,
,09:31:14,,586, 206,,,,,0,,192,6600,109,18,,142.88,6750,87,18,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:14,,597, 206,,,,,0,,256,6800,109,18,,143.10,6700,90,18,,,,,0,,27,,69,522,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:15,,569, 206,,,,,0,,320,6800,100,18,,143.54,6750,90,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:15,,580, 206,,,,,0,,448,6600,109,18,,143.76,7000,93,18,,,,,0,,,22,70,526,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:16,,588, 205,,,,,0,,512,6800,109,18,,143.97,6950,90,18,,,,,0,,,,70,526,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:17,,595, 205,,,,,0,,576,6600,109,18,,144.19,6750,93,18,,,,,0,,,,70,526,24,,,2,,,,Gap to pipe test ID = 158,, 
,09:31:17,,571, 204,,,,,0,,640,6600,100,18,,144.63,7050,90,18,,,,,0,,,,69,518,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:18,,568, 206,,,,,0,,768,6600,109,18,,144.84,6750,90,18,,,,,0,,26,,70,526,25,,,,,,,Gap to pipe test ID = 158,,
,09:31:18,,573, 207,,,,,0,,832,6600,100,18,,145.06,6900,90,18,,,,,0,,,,69,514,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:19,,593, 207,,,,,0,,896,6800,109,18,,145.28,6850,90,18,,,,,0,,,22,69,526,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:20,,574, 207,,,,,0,,960,6400,100,18,,145.71,6750,93,18,,,,,0,,,,69,518,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:20,,593, 206,,,,,0,,1088,6800,100,18,,145.93,6900,90,18,,,,,0,,,,69,510,24,,,,14,,,Gap to pipe test ID = 158,, 
,09:31:21,,571, 206,,,,,0,,1152,6600,100,18,,146.15,7000,90,18,,,,,0,,,,69,526,25,,,,,,,Gap to pipe test ID = 158,, 
,09:31:21,,575, 207,,,,,0,,1216,6600,91,18,,146.37,6900,90,18,,,,,0,,29,,70,526,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:22,,573, 206,,,,,0,,1344,6600,109,18,,146.80,6900,93,18,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:22,,575, 206,,,,,0,,1408,6800,91,18,,147.02,7000,93,18,,,,,0,,,7,67,526,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:23,,586, 206,,,,,0,,1472,6400,100,18,,147.24,6850,93,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:24,,573, 202,,,,,0,,1536,7000,91,18,,147.46,6950,93,18,,,,,0,,,,70,522,24,,,,,1,,Gap to pipe test ID = 158,, 
,09:31:24,,575, 203,,,,,0,,1664,6600,109,18,,147.89,6750,96,18,,,,,0,,,,69,522,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:25,,580, 203,,,,,0,,1728,6600,91,18,,148.11,7000,93,18,,,,,0,,23,,70,518,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:25,,580, 205,,,,,0,,1792,6800,109,18,,148.33,6750,93,18,,,,,0,,,,70,526,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:26,,575, 206,,,,,0,,1856,6600,100,18,,148.76,6850,90,18,,,,,0,,,19,70,530,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:26,,593, 204,,,,,0,,1984,6600,109,18,,148.98,6750,90,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:27,,575, 204,,,,,0,,2048,6600,109,18,,149.20,6700,93,18,,,,,0,,,,69,518,24,,,,,,1,Gap to pipe test ID = 158,,
,09:31:28,,573, 203,,,,,0,,2112,7000,82,18,,149.41,6950,90,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:28,,575, 204,,,,,0,,2176,6800,109,18,,149.85,6950,90,18,,,,,0,,29,,69,526,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:29,,572, 204,,,,,0,,2304,6600,100,18,,150.07,6750,90,18,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:29,,580, 202,,,,,0,,2368,6800,100,18,,150.29,6900,90,18,,,,,0,,,17,69,526,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:30,,575, 205,,,,,0,,2432,6600,100,18,,150.50,7050,93,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:30,,582, 206,,,,,0,,2496,6600,109,18,,150.94,6750,93,18,,,,,0,,,,69,518,24,,,2,,,,Gap to pipe test ID = 158,,
,09:31:31,,569, 206,,,,,0,,2624,6800,100,18,,151.16,6700,93,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:32,,593, 207,,,,,0,,2688,6800,91,18,,151.37,6650,96,18,,,,,0,,28,,69,526,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:32,,574, 206,,,,,0,,2752,6600,91,18,,151.59,6850,96,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:33,,580, 206,,,,,0,,2816,6800,82,18,,152.03,6650,93,18,,,,,0,,,24,70,510,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:33,,578, 207,,,,,0,,2944,6600,109,18,,152.24,6750,93,18,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158,, 
,09:31:34,,583, 205,,,,,0,,3008,7000,109,18,,152.46,7050,90,18,,,,,0,,,,70,530,24,,,,14,,,Gap to pipe test ID = 158,, 
,09:31:34,,573, 205,,,,,0,,3072,6600,91,18,,152.68,6950,93,18,,,,,0,,,,69,514,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:35,,584, 202,,,,,0,,3136,6800,100,18,,153.12,6750,93,18,,,,,0,,25,,70,526,24,,,,,,,Gap to pipe test ID = 158,, 
,,M3 speed 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gap to pipe test ID = 158,,
,09:31:35,,, 203,,,,,0,,3264,6800,109,18,,153.33,6750,90,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158,,
,09:31:36,,569, 202,,,,,0,,3328,6600,91,18,,153.55,6400,90,18,,,,,0,,,19,70,530,24,,,,,,,,, 
,09:31:36,,587, 203,,,,,0,,3392,6800,109,18,,153.77,7000,87,18,,,,,0,,,,69,526,25,,,,,,,,,
,09:31:37,,580, 204,,,,,0,,3456,6600,100,18,,154.20,6600,90,18,,,,,0,,,,70,530,24,,,,,1,,,, 
,09:31:38,,573, 203,,,,,0,,3584,6600,109,18,,154.42,6900,90,18,,,,,0,,,,70,522,24,,,,,,,,,
,09:31:38,,573, 204,,,,,0,,3648,6800,109,18,,154.64,6900,90,18,,,,,0,,27,,70,526,24,,,,,,,,,
,09:31:39,,582, 205,,,,,0,,3712,6400,91,18,,154.86,6750,93,18,,,,,0,,,,69,522,24,,,,,,,,, 
,09:31:39,,586, 203,,,,,0,,3776,6800,91,18,,155.29,6900,93,18,,,,,0,,,19,69,530,24,,,,,,,,, 
,09:31:40,,578, 203,,,,,0,,3904,6600,100,18,,155.51,6750,96,18,,,,,0,,,,69,518,24,,,,,,,,,
,09:31:40,,582, 205,,,,,0,,3968,6800,100,18,,155.73,6950,93,18,,,,,0,,,,69,530,24,,,,,,1,,, 
,09:31:41,,573, 206,,,,,0,,4032,6800,82,18,,155.95,7000,93,18,,,,,0,,,,69,530,24,,,,,,,,, 
,09:31:42,,573, 205,,,,,0,,4096,6800,100,18,,156.38,6600,90,18,,,,,0,,26,,69,526,24,,,,,,,,,
,09:31:42,,575, 206,,,,,0,,4224,6600,100,18,,156.60,6600,93,18,,,,,0,,,,70,526,24,,,,,,,,,
,09:31:43,,593, 205,,,,,0,,4288,6800,82,18,,156.82,6750,93,18,,,,,0,,,15,70,526,24,,,,,,,,, 
,09:31:43,,586, 205,,,,,0,,4352,6600,91,18,,157.03,6700,96,18,,,,,0,,,,70,518,24,,,,,,,,, 
,09:31:44,,584, 202,,,,,0,,4416,6400,100,18,,157.47,6650,93,18,,,,,0,,,,70,522,24,,,2,,,,,, 
,09:31:45,,597, 202,,,,,0,,4544,6800,109,18,,157.69,6850,90,18,,,,,0,,,,70,522,24,,,,,,,,,
,09:31:45,,573, 204,,,,,0,,4608,6600,91,18,,157.90,6750,93,18,,,,,0,,26,,70,518,24,,,,,,,,, 
,09:31:46,,593, 205,,,,,0,,4672,6800,91,18,,158.12,6600,96,18,,,,,0,,,,69,526,24,,,,,,,,, 
Datalog version 1.0,Metric,ID=158 mm,OD=179 mm, 206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Commands,Supply V,Supply I,Restart,M1 pos,M1 speed,M1 I,M1 status,M1 error,M2 pos,M2 speed,M2 I,M2 status,M2 error,M3 pos,M3 speed,M3 I,M3 status,M3 error,M4 pos,M4 speed,M4 I,M4 status,M4 error,Temp int,Temp ext,Noise,Head V,30 V,Stretch,Torque,M1 err,M2 err,M3 err,M4 err,Debug, ,
2012/11/01,09:31:46,,580, 207,,,,,0,,4736,6800,82,18,,158.56,6600,96,18,,,,,0,,,22,69,522,24,,,,,,,,, 
,09:31:47,,571, 207,,,,,0,,4864,6400,100,18,,158.78,7000,102,18,,,,,0,,,,70,526,24,,,,,,,,, 
,09:31:47,,580, 208,,,,,0,,4928,6600,100,18,,158.99,6850,93,18,,,,,0,,,,69,514,23,,,,14,,,,,
,09:31:48,,580, 207,,,,,0,,4992,6800,100,18,,159.21,7000,102,18,,,,,0,,,,69,522,24,,,,,,,,, 
,09:31:49,,573, 204,,,,,0,,5056,7000,91,18,,159.65,6900,96,18,,,,,0,,26,,70,514,24,,,,,,,,, 
,09:31:49,,579, 206,,,,,0,,5184,6600,100,18,,159.86,6600,99,18,,,,,0,,,,70,518,24,,,,,,,,,
,09:31:50,,573, 204,,,,,0,,5248,6800,100,18,,160.08,6900,93,18,,,,,0,,,22,69,522,25,,,,,,,,,
,09:31:50,,573, 205,,,,,0,,5312,6600,91,18,,160.30,6900,90,18,,,,,0,,,,69,518,24,,,,,,,,, 
,09:31:51,,573, 206,,,,,0,,5376,6800,91,18,,160.73,7000,90,18,,,,,0,,,,70,530,24,,,,,1,,,,
,09:31:52,,568, 204,,,,,0,,5504,6600,100,18,,160.95,6850,90,18,,,,,0,,,,70,522,24,,,,,,,,,
,09:31:52,,568, 206,,,,,0,,5568,6800,100,18,,161.17,6700,90,18,,,,,0,,28,,69,522,24,,,,,,,,,
,09:31:53,,580, 205,,,,,0,,5632,6600,91,18,,161.39,6600,99,18,,,,,0,,,,70,518,24,,,,,,,,, 
,09:31:53,,593, 205,,,,,0,,5696,6600,91,18,,161.82,6650,99,18,,,,,0,,,21,69,514,24,,,,,,,,, 
,09:31:54,,580, 206,,,,,0,,5824,6800,91,18,,162.04,6650,96,18,,,,,0,,,,70,518,24,,,,,,,,, 
,09:31:54,,580, 205,,,,,0,,5888,6600,100,18,,162.26,6650,96,18,,,,,0,,,,69,522,24,,,,,,1,,, 
,09:31:55,,568, 203,,,,,0,,5952,6600,91,18,,162.69,7000,96,18,,,,,0,,,,70,518,24,,,,,,,,, 
,09:31:56,,580, 203,,,,,0,,6016,6600,100,18,,162.91,6950,99,18,,,,,0,,24,,70,526,24,,,,,,,,,
,09:31:56,,569, 205,,,,,0,,6144,6800,109,18,,163.13,6750,96,18,,,,,0,,,,70,522,24,,,,,,,,,
,09:31:57,,593, 206,,,,,0,,6208,6600,91,18,,163.35,6750,99,18,,,,,0,,,21,69,526,24,,,,,,,,, 
,09:31:57,,573, 206,,,,,0,,6272,6800,91,18,,163.56,6750,93,18,,,,,0,,,,69,518,24,,,,,,,,, 
,09:31:58,,573, 204,,,,,0,,6336,6600,109,18,,164.00,6700,96,18,,,,,0,,,,70,530,24,,,2,,,,,, 
,09:31:59,,580, 203,,,,,0,,6464,6600,82,18,,164.22,6750,93,18,,,,,0,,,,70,518,24,,,,,,,,, 
,09:31:59,,575, 204,,,,,0,,6528,6600,109,18,,164.44,6850,93,18,,,,,0,,27,,69,522,24,,,,,,,,,
,09:32:00,,574, 203,,,,,0,,6592,6600,100,18,,164.87,6850,93,18,,,,,0,,,,69,518,25,,,,,,,,,
,09:32:00,,572, 205,,,,,0,,6720,6800,91,18,,165.09,7050,93,18,,,,,0,,,20,70,510,24,,,,,,,,, 
,09:32:01,,580, 205,,,,,0,,6784,6800,109,18,,165.31,6450,93,18,,,,,0,,,,70,522,24,,,,,,,,,
,09:32:01,,584, 203,,,,,0,,6848,6800,91,18,,165.52,6700,99,18,,,,,0,,,,70,526,24,,,,14,,,,, 
,09:32:02,,580, 205,,,,,0,,6912,7000,109,18,,165.96,6700,99,18,,,,,0,,,,70,518,24,,,,,,,,,
,09:32:03,,586, 204,,,,,0,,7040,6800,100,18,,166.18,7000,99,18,,,,,0,,27,,70,526,24,,,,,,,,,
,09:32:03,,580, 206,,,,,0,,7104,6800,100,18,,166.39,6650,99,18,,,,,0,,,,70,526,24,,,,,,,,,
,09:32:04,,593, 206,,,,,0,,7168,7000,91,18,,166.61,6850,99,18,,,,,0,,,22,69,514,24,,,,,,,,, 
,09:32:04,,583, 205,,,,,0,,7232,6800,100,18,,167.05,6600,96,18,,,,,0,,,,70,522,24,,,,,,,,,
,09:32:05,,573, 206,,,,,0,,7360,6600,100,18,,167.27,6700,96,18,,,,,0,,,,70,526,24,,,,,1,,,, 
,09:32:06,,580, 205,,,,,0,,7424,6800,100,18,,167.48,7000,93,18,,,,,0,,,,70,518,24,,,,,,,,,
,09:32:06,,580, 206,,,,,0,,7488,6800,109,18,,167.70,6600,96,18,,,,,0,,23,,69,526,24,,,,,,,,,
,09:32:07,,597, 204,,,,,0,,7552,6600,91,18,,168.14,6600,90,18,,,,,0,,,,68,530,24,,,,,,,,, 
,09:32:07,,587, 206,,,,,0,,7680,6600,91,18,,168.35,6600,93,18,,,,,0,,,21,69,526,24,,,,,,,,, 
,09:32:08,,568, 206,,,,,0,,7744,6800,109,18,,168.57,6950,93,18,,,,,0,,,,69,526,24,,,,,,,,,
,09:32:09,,593, 208,,,,,0,,7808,6600,109,18,,168.79,7200,93,18,,,,,0,,,,69,526,24,,,,,,1,,, 
