Date,Time,Commands,Supply V,Supply I,Restart,Clamp  pos,Clamp  speed,Clamp  I,Clamp  status,Clamp  error,Cutter Counts,Cutter speed,Cutter I,Cutter status,Cutter error,Tip Diameter,Radial speed,Radial I,Radial status,Radial error,Head Rotation,Rotate speed,Rotate I,Rotate status,Rotate error,Temp int,Temp ext,Noise,Head V,30 V,Stretch,Torque,Clamp SPI errors,Cutter SPI errors,Radial SPI errors,Rotate SPI errors,Debug
01/11/2012,10:30:52,,580,213,,,,,0,,13504,6800,100,18,,134.18,2000,204,16,,,,,0,,,,69,518,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:30:52,,580,210,,,,,0,,13632,6600,100,18,,134.39,2000,171,16,,,,,0,,,,69,530,24,,,,14,,,Gap to pipe test ID = 158
01/11/2012,10:30:53,,575,206,,,,,0,,13696,6600,100,18,,134.39,2000,138,16,,,,,0,,,,70,518,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:30:53,,582,204,,,,,0,,13760,6600,109,18,,134.39,2000,111,16,,,,,0,,26,,70,522,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:30:54,,574,201,,,,,0,,13824,6600,100,18,,134.61,2000,78,16,,,,,0,,,,70,510,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:30:55,,575,202,,,,,0,,13952,6800,118,18,,134.61,1950,66,16,,,,,0,,,23,68,526,25,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:30:55,,582,202,,,,,0,,14016,6600,109,18,,134.83,1650,72,16,,,,,0,,,,70,526,25,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:30:56,,580,203,,,,,0,,14080,6400,100,18,,134.83,2350,90,16,,,,,0,,,,69,530,24,,,,,1,,Gap to pipe test ID = 158
01/11/2012,10:30:56,,580,205,,,,,0,,14144,6800,109,18,,134.83,3350,120,16,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:30:57,,568,209,,,,,0,,14272,6400,100,18,,135.05,4600,123,16,,,,,0,,26,,70,522,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:30:58,,582,210,,,,,0,,14336,6800,100,18,,135.27,5350,120,16,,,,,0,,,,69,522,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:30:58,,574,212,,,,,0,,14400,6800,91,18,,135.48,6200,111,16,,,,,0,,,21,69,518,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:30:59,,593,210,,,,,0,,14464,6600,100,18,,135.7,6600,111,18,,,,,0,,,,70,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:30:59,,573,209,,,,,0,,14592,6600,100,18,,136.14,7000,93,18,,,,,0,,,,69,518,24,,,,,,1,Gap to pipe test ID = 158
01/11/2012,10:31:00,,574,207,,,,,0,,14656,6600,91,18,,136.35,6650,99,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:00,,575,207,,,,,0,,14720,6600,91,18,,136.57,6650,96,18,,,,,0,,27,,69,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:01,,593,206,,,,,0,,14784,6800,91,18,,136.79,7000,93,18,,,,,0,,,,70,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:02,,580,207,,,,,0,,14912,6600,91,18,,137.22,6850,93,18,,,,,0,,,18,70,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:02,,582,206,,,,,0,,14976,6600,91,18,,137.44,6850,99,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:03,,580,208,,,,,0,,15040,6600,91,18,,137.66,7000,96,18,,,,,0,,,,70,522,24,,,2,,,,Gap to pipe test ID = 158
01/11/2012,10:31:03,,573,208,,,,,0,,15104,6600,91,18,,137.88,6700,93,18,,,,,0,,,,69,522,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:04,,573,207,,,,,0,,15232,6800,109,18,,138.31,6650,93,18,,,,,0,,27,,69,522,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:05,,571,207,,,,,0,,15296,6600,109,18,,138.53,6850,93,18,,,,,0,,,,69,522,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:05,,582,207,,,,,0,,15360,6600,100,18,,138.75,6650,96,18,,,,,0,,,21,69,518,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:06,,575,207,,,,,0,,15424,6800,91,18,,138.97,7050,90,18,,,,,0,,,,70,514,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:06,,575,208,,,,,0,,15552,6600,109,18,,139.4,6700,93,18,,,,,0,,,,70,518,24,,,,14,,,Gap to pipe test ID = 158
01/11/2012,10:31:07,,573,206,,,,,0,,15616,6600,109,18,,139.62,6700,93,18,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:07,,575,206,,,,,0,,15680,6800,100,18,,139.84,6950,93,18,,,,,0,,25,,70,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:08,,580,206,,,,,0,,15744,6600,100,18,,140.05,7000,96,18,,,,,0,,,,70,526,25,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:09,,572,205,,,,,0,,15872,6800,100,18,,140.49,6850,96,18,,,,,0,,,22,69,522,23,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:09,,580,206,,,,,0,,15936,6800,91,18,,140.71,6400,87,18,,,,,0,,,,70,530,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:10,,580,206,,,,,0,,16000,6600,109,18,,140.93,6750,93,18,,,,,0,,,,69,526,24,,,,,1,,Gap to pipe test ID = 158
01/11/2012,10:31:10,,573,206,,,,,0,,16064,6600,109,18,,141.36,6750,93,18,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:11,,582,206,,,,,0,,16192,6800,100,18,,141.58,6600,90,18,,,,,0,,24,,69,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:11,,584,205,,,,,0,,16256,6600,100,18,,141.8,6900,93,18,,,,,0,,,,69,518,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:12,,571,204,,,,,0,,16320,6600,109,18,,142.01,6750,96,18,,,,,0,,,22,70,526,25,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:13,,586,204,,,,,0,,0,6600,100,18,,142.45,6600,90,18,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:13,,580,202,,,,,0,,128,6600,91,18,,142.67,7000,93,18,,,,,0,,,,70,514,24,,,,,,1,Gap to pipe test ID = 158
01/11/2012,10:31:14,,586,206,,,,,0,,192,6600,109,18,,142.88,6750,87,18,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:14,,597,206,,,,,0,,256,6800,109,18,,143.1,6700,90,18,,,,,0,,27,,69,522,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:15,,569,206,,,,,0,,320,6800,100,18,,143.54,6750,90,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:15,,580,206,,,,,0,,448,6600,109,18,,143.76,7000,93,18,,,,,0,,,22,70,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:16,,588,205,,,,,0,,512,6800,109,18,,143.97,6950,90,18,,,,,0,,,,70,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:17,,595,205,,,,,0,,576,6600,109,18,,144.19,6750,93,18,,,,,0,,,,70,526,24,,,2,,,,Gap to pipe test ID = 158
01/11/2012,10:31:17,,571,204,,,,,0,,640,6600,100,18,,144.63,7050,90,18,,,,,0,,,,69,518,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:18,,568,206,,,,,0,,768,6600,109,18,,144.84,6750,90,18,,,,,0,,26,,70,526,25,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:18,,573,207,,,,,0,,832,6600,100,18,,145.06,6900,90,18,,,,,0,,,,69,514,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:19,,593,207,,,,,0,,896,6800,109,18,,145.28,6850,90,18,,,,,0,,,22,69,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:20,,574,207,,,,,0,,960,6400,100,18,,145.71,6750,93,18,,,,,0,,,,69,518,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:20,,593,206,,,,,0,,1088,6800,100,18,,145.93,6900,90,18,,,,,0,,,,69,510,24,,,,14,,,Gap to pipe test ID = 158
01/11/2012,10:31:21,,571,206,,,,,0,,1152,6600,100,18,,146.15,7000,90,18,,,,,0,,,,69,526,25,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:21,,575,207,,,,,0,,1216,6600,91,18,,146.37,6900,90,18,,,,,0,,29,,70,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:22,,573,206,,,,,0,,1344,6600,109,18,,146.8,6900,93,18,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:22,,575,206,,,,,0,,1408,6800,91,18,,147.02,7000,93,18,,,,,0,,,7,67,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:23,,586,206,,,,,0,,1472,6400,100,18,,147.24,6850,93,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:24,,573,202,,,,,0,,1536,7000,91,18,,147.46,6950,93,18,,,,,0,,,,70,522,24,,,,,1,,Gap to pipe test ID = 158
01/11/2012,10:31:24,,575,203,,,,,0,,1664,6600,109,18,,147.89,6750,96,18,,,,,0,,,,69,522,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:25,,580,203,,,,,0,,1728,6600,91,18,,148.11,7000,93,18,,,,,0,,23,,70,518,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:25,,580,205,,,,,0,,1792,6800,109,18,,148.33,6750,93,18,,,,,0,,,,70,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:26,,575,206,,,,,0,,1856,6600,100,18,,148.76,6850,90,18,,,,,0,,,19,70,530,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:26,,593,204,,,,,0,,1984,6600,109,18,,148.98,6750,90,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:27,,575,204,,,,,0,,2048,6600,109,18,,149.2,6700,93,18,,,,,0,,,,69,518,24,,,,,,1,Gap to pipe test ID = 158
01/11/2012,10:31:28,,573,203,,,,,0,,2112,7000,82,18,,149.41,6950,90,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:28,,575,204,,,,,0,,2176,6800,109,18,,149.85,6950,90,18,,,,,0,,29,,69,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:29,,572,204,,,,,0,,2304,6600,100,18,,150.07,6750,90,18,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:29,,580,202,,,,,0,,2368,6800,100,18,,150.29,6900,90,18,,,,,0,,,17,69,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:30,,575,205,,,,,0,,2432,6600,100,18,,150.5,7050,93,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:30,,582,206,,,,,0,,2496,6600,109,18,,150.94,6750,93,18,,,,,0,,,,69,518,24,,,2,,,,Gap to pipe test ID = 158
01/11/2012,10:31:31,,569,206,,,,,0,,2624,6800,100,18,,151.16,6700,93,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:32,,593,207,,,,,0,,2688,6800,91,18,,151.37,6650,96,18,,,,,0,,28,,69,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:32,,574,206,,,,,0,,2752,6600,91,18,,151.59,6850,96,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:33,,580,206,,,,,0,,2816,6800,82,18,,152.03,6650,93,18,,,,,0,,,24,70,510,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:33,,578,207,,,,,0,,2944,6600,109,18,,152.24,6750,93,18,,,,,0,,,,70,522,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:34,,583,205,,,,,0,,3008,7000,109,18,,152.46,7050,90,18,,,,,0,,,,70,530,24,,,,14,,,Gap to pipe test ID = 158
01/11/2012,10:31:34,,573,205,,,,,0,,3072,6600,91,18,,152.68,6950,93,18,,,,,0,,,,69,514,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:35,,584,202,,,,,0,,3136,6800,100,18,,153.12,6750,93,18,,,,,0,,25,,70,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:35,M3 speed 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:35,,,203,,,,,0,,3264,6800,109,18,,153.33,6750,90,18,,,,,0,,,,69,526,24,,,,,,,Gap to pipe test ID = 158
01/11/2012,10:31:36,,569,202,,,,,0,,3328,6600,91,18,,153.55,6400,90,18,,,,,0,,,19,70,530,24,,,,,,,
01/11/2012,10:31:36,,587,203,,,,,0,,3392,6800,109,18,,153.77,7000,87,18,,,,,0,,,,69,526,25,,,,,,,
01/11/2012,10:31:37,,580,204,,,,,0,,3456,6600,100,18,,154.2,6600,90,18,,,,,0,,,,70,530,24,,,,,1,,
01/11/2012,10:31:38,,573,203,,,,,0,,3584,6600,109,18,,154.42,6900,90,18,,,,,0,,,,70,522,24,,,,,,,
01/11/2012,10:31:38,,573,204,,,,,0,,3648,6800,109,18,,154.64,6900,90,18,,,,,0,,27,,70,526,24,,,,,,,
01/11/2012,10:31:39,,582,205,,,,,0,,3712,6400,91,18,,154.86,6750,93,18,,,,,0,,,,69,522,24,,,,,,,
01/11/2012,10:31:39,,586,203,,,,,0,,3776,6800,91,18,,155.29,6900,93,18,,,,,0,,,19,69,530,24,,,,,,,
01/11/2012,10:31:40,,578,203,,,,,0,,3904,6600,100,18,,155.51,6750,96,18,,,,,0,,,,69,518,24,,,,,,,
01/11/2012,10:31:40,,582,205,,,,,0,,3968,6800,100,18,,155.73,6950,93,18,,,,,0,,,,69,530,24,,,,,,1,
01/11/2012,10:31:41,,573,206,,,,,0,,4032,6800,82,18,,155.95,7000,93,18,,,,,0,,,,69,530,24,,,,,,,
01/11/2012,10:31:42,,573,205,,,,,0,,4096,6800,100,18,,156.38,6600,90,18,,,,,0,,26,,69,526,24,,,,,,,
01/11/2012,10:31:42,,575,206,,,,,0,,4224,6600,100,18,,156.6,6600,93,18,,,,,0,,,,70,526,24,,,,,,,
01/11/2012,10:31:43,,593,205,,,,,0,,4288,6800,82,18,,156.82,6750,93,18,,,,,0,,,15,70,526,24,,,,,,,
01/11/2012,10:31:43,,586,205,,,,,0,,4352,6600,91,18,,157.03,6700,96,18,,,,,0,,,,70,518,24,,,,,,,
01/11/2012,10:31:44,,584,202,,,,,0,,4416,6400,100,18,,157.47,6650,93,18,,,,,0,,,,70,522,24,,,2,,,,
01/11/2012,10:31:45,,597,202,,,,,0,,4544,6800,109,18,,157.69,6850,90,18,,,,,0,,,,70,522,24,,,,,,,
01/11/2012,10:31:45,,573,204,,,,,0,,4608,6600,91,18,,157.9,6750,93,18,,,,,0,,26,,70,518,24,,,,,,,
01/11/2012,10:31:46,,593,205,,,,,0,,4672,6800,91,18,,158.12,6600,96,18,,,,,0,,,,69,526,24,,,,,,,
01/11/2012,10:31:46,,580,207,,,,,0,,4736,6800,82,18,,158.56,6600,96,18,,,,,0,,,22,69,522,24,,,,,,,
01/11/2012,10:31:47,,571,207,,,,,0,,4864,6400,100,18,,158.78,7000,102,18,,,,,0,,,,70,526,24,,,,,,,
01/11/2012,10:31:47,,580,208,,,,,0,,4928,6600,100,18,,158.99,6850,93,18,,,,,0,,,,69,514,23,,,,14,,,
01/11/2012,10:31:48,,580,207,,,,,0,,4992,6800,100,18,,159.21,7000,102,18,,,,,0,,,,69,522,24,,,,,,,
01/11/2012,10:31:49,,573,204,,,,,0,,5056,7000,91,18,,159.65,6900,96,18,,,,,0,,26,,70,514,24,,,,,,,
01/11/2012,10:31:49,,579,206,,,,,0,,5184,6600,100,18,,159.86,6600,99,18,,,,,0,,,,70,518,24,,,,,,,
01/11/2012,10:31:50,,573,204,,,,,0,,5248,6800,100,18,,160.08,6900,93,18,,,,,0,,,22,69,522,25,,,,,,,
01/11/2012,10:31:50,,573,205,,,,,0,,5312,6600,91,18,,160.3,6900,90,18,,,,,0,,,,69,518,24,,,,,,,
01/11/2012,10:31:51,,573,206,,,,,0,,5376,6800,91,18,,160.73,7000,90,18,,,,,0,,,,70,530,24,,,,,1,,
01/11/2012,10:31:52,,568,204,,,,,0,,5504,6600,100,18,,160.95,6850,90,18,,,,,0,,,,70,522,24,,,,,,,
01/11/2012,10:31:52,,568,206,,,,,0,,5568,6800,100,18,,161.17,6700,90,18,,,,,0,,28,,69,522,24,,,,,,,
01/11/2012,10:31:53,,580,205,,,,,0,,5632,6600,91,18,,161.39,6600,99,18,,,,,0,,,,70,518,24,,,,,,,
01/11/2012,10:31:53,,593,205,,,,,0,,5696,6600,91,18,,161.82,6650,99,18,,,,,0,,,21,69,514,24,,,,,,,
01/11/2012,10:31:54,,580,206,,,,,0,,5824,6800,91,18,,162.04,6650,96,18,,,,,0,,,,70,518,24,,,,,,,
01/11/2012,10:31:54,,580,205,,,,,0,,5888,6600,100,18,,162.26,6650,96,18,,,,,0,,,,69,522,24,,,,,,1,
01/11/2012,10:31:55,,568,203,,,,,0,,5952,6600,91,18,,162.69,7000,96,18,,,,,0,,,,70,518,24,,,,,,,
01/11/2012,10:31:56,,580,203,,,,,0,,6016,6600,100,18,,162.91,6950,99,18,,,,,0,,24,,70,526,24,,,,,,,
01/11/2012,10:31:56,,569,205,,,,,0,,6144,6800,109,18,,163.13,6750,96,18,,,,,0,,,,70,522,24,,,,,,,
01/11/2012,10:31:57,,593,206,,,,,0,,6208,6600,91,18,,163.35,6750,99,18,,,,,0,,,21,69,526,24,,,,,,,
01/11/2012,10:31:57,,573,206,,,,,0,,6272,6800,91,18,,163.56,6750,93,18,,,,,0,,,,69,518,24,,,,,,,
01/11/2012,10:31:58,,573,204,,,,,0,,6336,6600,109,18,,164,6700,96,18,,,,,0,,,,70,530,24,,,2,,,,
01/11/2012,10:31:59,,580,203,,,,,0,,6464,6600,82,18,,164.22,6750,93,18,,,,,0,,,,70,518,24,,,,,,,
01/11/2012,10:31:59,,575,204,,,,,0,,6528,6600,109,18,,164.44,6850,93,18,,,,,0,,27,,69,522,24,,,,,,,
01/11/2012,10:32:00,,574,203,,,,,0,,6592,6600,100,18,,164.87,6850,93,18,,,,,0,,,,69,518,25,,,,,,,
01/11/2012,10:32:00,,572,205,,,,,0,,6720,6800,91,18,,165.09,7050,93,18,,,,,0,,,20,70,510,24,,,,,,,
01/11/2012,10:32:01,,580,205,,,,,0,,6784,6800,109,18,,165.31,6450,93,18,,,,,0,,,,70,522,24,,,,,,,
01/11/2012,10:32:01,,584,203,,,,,0,,6848,6800,91,18,,165.52,6700,99,18,,,,,0,,,,70,526,24,,,,14,,,
01/11/2012,10:32:02,,580,205,,,,,0,,6912,7000,109,18,,165.96,6700,99,18,,,,,0,,,,70,518,24,,,,,,,
01/11/2012,10:32:03,,586,204,,,,,0,,7040,6800,100,18,,166.18,7000,99,18,,,,,0,,27,,70,526,24,,,,,,,
01/11/2012,10:32:03,,580,206,,,,,0,,7104,6800,100,18,,166.39,6650,99,18,,,,,0,,,,70,526,24,,,,,,,
01/11/2012,10:32:04,,593,206,,,,,0,,7168,7000,91,18,,166.61,6850,99,18,,,,,0,,,22,69,514,24,,,,,,,
01/11/2012,10:32:04,,583,205,,,,,0,,7232,6800,100,18,,167.05,6600,96,18,,,,,0,,,,70,522,24,,,,,,,
01/11/2012,10:32:05,,573,206,,,,,0,,7360,6600,100,18,,167.27,6700,96,18,,,,,0,,,,70,526,24,,,,,1,,
01/11/2012,10:32:06,,580,205,,,,,0,,7424,6800,100,18,,167.48,7000,93,18,,,,,0,,,,70,518,24,,,,,,,
01/11/2012,10:32:06,,580,206,,,,,0,,7488,6800,109,18,,167.7,6600,96,18,,,,,0,,23,,69,526,24,,,,,,,
01/11/2012,10:32:07,,597,204,,,,,0,,7552,6600,91,18,,168.14,6600,90,18,,,,,0,,,,68,530,24,,,,,,,
01/11/2012,10:32:07,,587,206,,,,,0,,7680,6600,91,18,,168.35,6600,93,18,,,,,0,,,21,69,526,24,,,,,,,
01/11/2012,10:32:08,,568,206,,,,,0,,7744,6800,109,18,,168.57,6950,93,18,,,,,0,,,,69,526,24,,,,,,,
01/11/2012,10:32:09,,593,208,,,,,0,,7808,6600,109,18,,168.79,7200,93,18,,,,,0,,,,69,526,24,,,,,,1,
01/11/2012,10:32:09,,580,206,,,,,0,,7872,6800,82,18,,169.22,6650,96,18,,,,,0,,,,70,526,24,,,,,,,
01/11/2012,10:32:10,,574,204,,,,,0,,8000,6600,91,18,,169.44,6700,96,18,,,,,0,,27,,69,522,24,,,,,,,
01/11/2012,10:32:10,,582,206,,,,,0,,8064,6800,109,18,,169.66,6550,99,18,,,,,0,,,,70,526,24,,,,,,,
01/11/2012,10:32:11,,572,206,,,,,0,,8128,6600,109,18,,169.88,6850,96,18,,,,,0,,,22,70,514,24,,,,,,,
01/11/2012,10:32:11,,582,206,,,,,0,,8192,6600,100,18,,170.31,6600,102,18,,,,,0,,,,70,522,24,,,,,,,
01/11/2012,10:32:12,,580,206,,,,,0,,8320,6600,100,18,,170.53,6600,96,18,,,,,0,,,,69,526,24,,,2,,,,
01/11/2012,10:32:13,,582,205,,,,,0,,8384,6800,91,18,,170.75,6750,99,18,,,,,0,,,,70,530,24,,,,,,,
01/11/2012,10:32:13,,582,206,,,,,0,,8448,7000,91,18,,170.97,6850,96,18,,,,,0,,24,,70,526,24,,,,,,,
01/11/2012,10:32:14,,582,206,,,,,0,,8512,6600,100,18,,171.4,6650,96,18,,,,,0,,,,71,518,24,,,,,,,
01/11/2012,10:32:14,,575,205,,,,,0,,8640,6600,109,18,,171.62,7000,93,18,,,,,0,,,20,70,518,24,,,,,,,
01/11/2012,10:32:15,,573,206,,,,,0,,8704,6600,100,18,,171.84,6900,93,18,,,,,0,,,,70,518,24,,,,,,,
01/11/2012,10:32:16,,573,206,,,,,0,,8768,6600,91,18,,172.05,6900,93,18,,,,,0,,,,70,526,24,,,,14,,,
01/11/2012,10:32:16,,588,206,,,,,0,,8832,6600,91,18,,172.49,6750,99,18,,,,,0,,,,70,518,24,,,,,,,
01/11/2012,10:32:17,,584,206,,,,,0,,8960,7000,109,18,,172.71,6700,96,18,,,,,0,,27,,70,518,24,,,,,,,
01/11/2012,10:32:17,,574,206,,,,,0,,9024,6600,91,18,,172.93,6700,99,18,,,,,0,,,,70,518,24,,,,,,,
01/11/2012,10:32:18,,569,208,,,,,0,,9088,6800,100,18,,173.14,6600,102,18,,,,,0,,,0,70,522,24,,,,,,,
01/11/2012,10:32:18,,586,210,,,,,0,,9152,6800,100,18,,173.58,6600,99,18,,,,,0,,,,70,514,24,,,,,,,
01/11/2012,10:32:19,,586,208,,,,,0,,9280,6800,100,18,,173.8,6750,102,18,,,,,0,,,,70,522,24,,,,,1,,
01/11/2012,10:32:20,,593,207,,,,,0,,9344,6600,100,18,,174.01,6850,99,18,,,,,0,,,,70,526,24,,,,,,,
01/11/2012,10:32:20,,573,207,,,,,0,,9408,6600,100,18,,174.23,7000,99,18,,,,,0,,25,,70,526,24,,,,,,,
01/11/2012,10:32:21,,582,207,,,,,0,,9472,6600,100,18,,174.67,7000,102,18,,,,,0,,,,70,530,24,,,,,,,
01/11/2012,10:32:22,,580,208,,,,,0,,9600,6800,100,18,,174.88,6700,93,18,,,,,0,,,22,70,526,24,,,,,,,
01/11/2012,10:32:22,,587,207,,,,,0,,9664,6800,91,18,,175.1,6750,93,18,,,,,0,,,,69,526,25,,,,,,,
01/11/2012,10:32:23,,580,206,,,,,0,,9728,6800,109,18,,175.32,7000,96,18,,,,,0,,,,69,522,24,,,,,,1,
01/11/2012,10:32:23,,574,206,,,,,0,,9792,6800,109,18,,175.76,6900,90,18,,,,,0,,,,70,522,24,,,,,,,
01/11/2012,10:32:24,,587,205,,,,,0,,9920,6600,118,18,,175.97,6750,93,18,,,,,0,,28,,69,534,24,,,,,,,
01/11/2012,10:32:24,,593,204,,,,,0,,9984,6600,100,18,,176.19,6750,93,18,,,,,0,,,,69,522,24,,,,,,,
01/11/2012,10:32:25,,597,206,,,,,0,,10048,6800,109,18,,176.41,7000,96,18,,,,,0,,,20,70,522,24,,,,,,,
01/11/2012,10:32:26,,597,206,,,,,0,,10112,6800,100,18,,176.84,6700,96,18,,,,,0,,,,70,530,24,,,,,,,
01/11/2012,10:32:26,,593,206,,,,,0,,10240,6800,100,18,,177.06,7000,96,18,,,,,0,,,,70,526,24,,,2,,,,
01/11/2012,10:32:27,,583,205,,,,,0,,10304,6800,91,18,,177.28,6650,93,18,,,,,0,,,,69,518,24,,,,,,,
01/11/2012,10:32:27,,575,206,,,,,0,,10368,6600,109,18,,177.5,6700,96,18,,,,,0,,27,,70,518,25,,,,,,,
01/11/2012,10:32:28,,569,207,,,,,0,,10432,6800,109,18,,177.93,6600,99,18,,,,,0,,,,69,522,24,,,,,,,
01/11/2012,10:32:29,,575,207,,,,,0,,10560,6800,91,18,,178.15,6700,96,18,,,,,0,,,28,70,530,24,,,,,,,
01/11/2012,10:32:29,,580,208,,,,,0,,10624,7000,91,18,,178.37,6950,93,18,,,,,0,,,,70,518,24,,,,,,,
01/11/2012,10:32:30,,580,208,,,,,0,,10688,6800,109,18,,178.59,7000,93,18,,,,,0,,,,70,522,24,,,,14,,,
01/11/2012,10:32:30,,580,206,,,,,0,,10752,7000,100,18,,179.02,6700,90,18,,,,,0,,,,69,518,24,,,,,,,
01/11/2012,10:32:31,,573,206,,,,,0,,10880,6800,109,18,,179.24,6950,93,18,,,,,0,,25,,70,522,24,,,,,,,
01/11/2012,10:32:32,,573,205,,,,,0,,10944,6800,91,18,,179.46,6650,90,18,,,,,0,,,,69,526,24,,,,,,,
01/11/2012,10:32:32,,582,202,,,,,0,,11008,6600,91,18,,179.67,6700,93,18,,,,,0,,,24,69,530,25,,,,,,,
01/11/2012,10:32:33,,582,205,,,,,0,,11072,6600,109,18,,180.11,6900,93,18,,,,,0,,,,70,522,24,,,,,,,
01/11/2012,10:32:33,,594,207,,,,,0,,11200,6600,100,18,,180.33,7000,96,18,,,,,0,,,,70,522,24,,,,,1,,
01/11/2012,10:32:34,,593,207,,,,,0,,11264,6600,91,18,,180.54,7000,96,18,,,,,0,,,,70,518,24,,,,,,,
01/11/2012,10:32:35,,580,207,,,,,0,,11328,6800,100,18,,180.76,6650,96,18,,,,,0,,25,,70,506,24,,,,,,,
01/11/2012,10:32:35,,572,206,,,,,0,,11392,6600,100,18,,181.2,6650,93,18,,,,,0,,,,69,522,24,,,,,,,
01/11/2012,10:32:36,,593,206,,,,,0,,11520,6600,109,18,,181.41,6650,96,18,,,,,0,,,20,69,522,24,,,,,,,
01/11/2012,10:32:36,,582,207,,,,,0,,11584,6800,91,18,,181.63,6600,96,18,,,,,0,,,,70,514,24,,,,,,,
01/11/2012,10:32:37,,593,209,,,,,0,,11648,6800,100,18,,181.85,7000,99,18,,,,,0,,,,69,522,24,,,,,,1,
